url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,book_series,genres,awards,award_count,place
https://www.goodreads.com/book/show/12401556-the-age-of-miracles,12401556,The Age of Miracles,Karen Thompson Walker,1436,18,3.66,12073,89911,294,2012,FALSE,"Fiction, Young Adult, Science Fiction, Science Fiction, Dystopia, Young Adult, Coming Of Age, Fantasy, Apocalyptic, Post Apocalyptic, Adult Fiction, Adult, Audiobook","Audie Award for Science Fiction (2013), Goodreads Choice Award Nominee for Fiction (2012)",2,"San Diego, California"
https://www.goodreads.com/book/show/41821.The_Gods_Themselves,41821,The Gods Themselves,Isaac Asimov,1435,17,4.09,1908,54943,288,1972,FALSE,"Science Fiction, Fiction, Science Fiction Fantasy, Classics, Hugo Awards, Fantasy, Novels, Science Fiction, Aliens, Space, Audiobook","Hugo Award for Best Novel (1973), Nebula Award for Best Novel (1972), Locus Award for Best Novel (1973), Ditmar Award for Best International Long Fiction (1973)",4,
https://www.goodreads.com/book/show/17465453-the-signature-of-all-things,17465453,The Signature of All Things,Elizabeth Gilbert,1434,17,3.84,11814,100767,501,2013,FALSE,"Fiction, Historical, Historical Fiction, Historical, Audiobook, Adult Fiction, Literary Fiction, Novels, Environment, Nature, Adult, Book Club","Wellcome Book Prize Nominee for Shortlist (2014), Women's Prize for Fiction Nominee for Longlist (2014), Andrew Carnegie Medal Nominee for Fiction (2014), Goodreads Choice Award Nominee for Historical Fiction (2013)",4,
https://www.goodreads.com/book/show/25230946-mercy,25230946,Mercy,Lucian Bane,1434,15,3.92,357,2157,233,2015,TRUE,"Dark, Adult Fiction, Erotica, Erotica, BDSM, Romance, Adult Fiction, Contemporary, Romance, Erotic Romance, Sociology, Abuse, Suspense, Adult",,0,
https://www.goodreads.com/book/show/17225311-tampa,17225311,Tampa,Alissa Nutting,1433,17,3.45,3652,21376,272,2013,FALSE,"Fiction, Contemporary, Mystery, Crime, Adult, Dark, Thriller, Mystery, Adult Fiction, Literary Fiction, Novels",,0,"Tampa, Florida"
https://www.goodreads.com/book/show/31138556-homo-deus,31138556,Homo Deus: A History of Tomorrow,Yuval Noah Harari,1432,16,4.22,11948,171818,450,2017,FALSE,"Nonfiction, History, Science, Philosophy, Audiobook, Anthropology, Sociology, Science, Technology, Politics, Psychology",Wellcome Book Prize Nominee for Longlist (2017),1,
https://www.goodreads.com/book/show/65110.The_Penultimate_Peril,65110,The Penultimate Peril,Lemony Snicket,1431,23,4.05,2461,92295,353,2005,TRUE,"Fiction, Young Adult, Childrens, Childrens, Middle Grade, Mystery, Fantasy, Adventure, Humor, Audiobook, Childrens, Juvenile",,0,
https://www.goodreads.com/book/show/14383.No_Rest_for_the_Wicked,14383,No Rest for the Wicked,Kresley Cole,1431,18,4.27,1748,53667,356,2006,TRUE,"Romance, Paranormal Romance, Fantasy, Paranormal, Romance, Paranormal, Vampires, Fantasy, Fantasy, Urban Fantasy, Adult, Fantasy, Supernatural, Fiction, Fantasy, Magic",,0,"London, England, Estonia"
https://www.goodreads.com/book/show/6043781-blood-of-elves,6043781,Blood of Elves,Andrzej Sapkowski,1431,17,4.1,6341,123469,420,1994,TRUE,"Fantasy, Fiction, Audiobook, Fantasy, High Fantasy, Adventure, European Literature, Polish Literature, Adult, Fantasy, Magic, Fantasy, Epic Fantasy, Young Adult","David Gemmell Legend Award for Best Fantasy Novel (2009), Janusz A. Zajdel Award for Novel (1995)",2,
https://www.goodreads.com/book/show/472626.Krabat,472626,Krabat,Otfried Preußler,1426,18,4,558,13654,296,1971,FALSE,"Fantasy, Classics, European Literature, German Literature, Fiction, Young Adult, Childrens, Academic, School, Fantasy, Magic, Horror, Academic, Read For School","Zilveren Griffel (1973), Deutscher Jugendliteraturpreis for Jugendbuch (1972), Polnischer Jugendliteraturpreis (1972), Premio Europeo di Letteratura Giovanile ""Pier Paolo Vergerio"" (1973), Jugendbuchpreis 1977 des polnischen Verlegerverbandes (1977)",5,"Koselbruch, Lausitz, Germany"
https://www.goodreads.com/book/show/2880715-the-black-dagger-brotherhood,2880715,The Black Dagger Brotherhood: An Insider's Guide,J.R. Ward,1425,19,4.32,1066,29638,467,2008,FALSE,"Paranormal, Vampires, Romance, Paranormal Romance, Fantasy, Paranormal, Romance, Fantasy, Fantasy, Urban Fantasy, Adult, Fiction, Fantasy, Supernatural, Adult Fiction, Erotica",,0,
https://www.goodreads.com/book/show/821056.Hinds_Feet_on_High_Places,821056,Hinds' Feet on High Places,Hannah Hurnard,1425,16,4.31,1409,47531,317,1955,TRUE,"Christian, Fiction, Christian Fiction, Classics, Religion, Faith, Religion, Christianity, Spirituality, Religion, Christian, Christian Living, Inspirational",,0,
https://www.goodreads.com/book/show/15767586-styxx,15767586,Styxx,Sherrilyn Kenyon,1425,18,4.58,2490,20557,836,2013,TRUE,"Romance, Paranormal Romance, Fantasy, Paranormal, Romance, Fantasy, Fantasy, Mythology, Paranormal, Vampires, Fantasy, Urban Fantasy, Adult, Paranormal, Demons, Fantasy, Supernatural",Goodreads Choice Award Nominee for Paranormal Fantasy (2013),1,
https://www.goodreads.com/book/show/27015454-why-they-stay,27015454,"Why They Stay: Sex Scandals, Deals, and Hidden Agendas of Nine Political Wives",Anne  Michaud,1425,16,4.4,32,1358,279,2017,FALSE,"Fiction, Epic, Drama, Novels, Contemporary",,0,
https://www.goodreads.com/book/show/8559047-magic-slays,8559047,Magic Slays,Ilona Andrews,1424,22,4.4,2988,66423,308,2011,TRUE,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Magic, Paranormal, Vampires, Romance, Paranormal Romance, Paranormal, Shapeshifters, Adult, Shapeshifters, Werewolves","All About Romance (AAR) Annual Reader Poll for Most Kickass Heroine (2012), Goodreads Choice Award Nominee for Paranormal Fantasy and for Goodreads Author (2011)",2,"Atlanta, Georgia"
https://www.goodreads.com/book/show/6746018-the-distant-hours,6746018,The Distant Hours,Kate Morton,1423,21,3.88,7482,68751,562,2010,FALSE,"Historical, Historical Fiction, Fiction, Mystery, Historical, Gothic, Romance, European Literature, British Literature, Adult Fiction, Audiobook, Adult","Australian Book Industry Award (ABIA) for General Fiction (2011), Goodreads Choice Award Nominee for Historical Fiction (2010)",2,
https://www.goodreads.com/book/show/77394.Anne_s_House_of_Dreams,77394,Anne's House of Dreams,L.M. Montgomery,1423,23,4.14,2603,88797,227,1917,TRUE,"Classics, Fiction, Young Adult, Historical, Historical Fiction, Childrens, Romance, Historical, Cultural, Canada, Audiobook, Childrens, Middle Grade",,0,Canada
https://www.goodreads.com/book/show/5368.Forever_Amber,5368,Forever Amber,Kathleen Winsor,1422,19,3.99,1137,16974,972,1944,FALSE,"Historical, Historical Fiction, Fiction, Romance, Historical, Classics, Romance, Historical Romance, European Literature, British Literature, Literature, 17th Century, Literature, Banned Books, Womens Fiction, Chick Lit",,0,"London, England"
https://www.goodreads.com/book/show/158420.Alcoholics_Anonymous,158420,Alcoholics Anonymous,Alcoholics Anonymous,1422,21,4.46,436,8419,576,1939,FALSE,"Self Help, Nonfiction, Psychology, Reference, Spirituality, Health, Religion, Philosophy, Inspirational, Classics",,0,
https://www.goodreads.com/book/show/18428067-a-constellation-of-vital-phenomena,18428067,A Constellation of Vital Phenomena,Anthony Marra,1422,18,4.09,6805,51408,416,2013,FALSE,"Fiction, Historical, Historical Fiction, War, Cultural, Russia, Literary Fiction, Historical, Contemporary, Adult Fiction, Novels, Audiobook","National Book Award Nominee for Fiction (2013), New York Public Library Young Lions Fiction Award Nominee (2014), Anisfield-Wolf Book Award for Fiction (2014), California Book Award for First Fiction (Gold) (2013), PEN/Robert W. Bingham Prize Nominee for Shortlist (2014), Dayton Literary Peace Prize Nominee for Fiction (2014), National Book Critics Circle Award for John Leonard Prize (2013), The Athens Prize for Literature - Περιοδικό (δέ)κατα (2014), Andrew Carnegie Medal Nominee for Fiction (2014), Goodreads Choice Award Nominee for Fiction (2013)",10,Chechnya
https://www.goodreads.com/book/show/73086.Kiss_an_Angel,73086,Kiss an Angel,Susan Elizabeth Phillips,1422,18,4.21,3458,49247,384,1996,FALSE,"Romance, Romance, Contemporary Romance, Contemporary, Womens Fiction, Chick Lit, Humor, Adult, Fiction, New Adult, Marriage, Love",,0,United States of America
https://www.goodreads.com/book/show/17977.The_Ancestor_s_Tale,17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,Richard Dawkins,1421,17,4.13,782,24268,688,2004,FALSE,"Science, Nonfiction, Biology, Evolution, Science, Biology, History, Science, Popular Science, Anthropology, Science, Natural History, Religion, Atheism, Environment, Nature",Royal Society Science Book Prize Nominee for General Prize (2005),1,
https://www.goodreads.com/book/show/275.The_Lover,275,The Lover,Marguerite Duras,1420,19,3.74,2896,38771,117,1984,TRUE,"Fiction, Cultural, France, Classics, Romance, European Literature, French Literature, Literature, Novels, Historical, Historical Fiction, Adult Fiction, Erotica, Literature, 20th Century","Prix Goncourt (1984), PEN Translation Prize for Prose for Barbara Bray (1986), Prix Ritz-Paris-Hemingway (1986), Scott Moncrieff Prize for Barbara Bray (1986)",4,"Indochina, Vietnam"
https://www.goodreads.com/book/show/8855321-leviathan-wakes,8855321,Leviathan Wakes,James S.A. Corey,1420,16,4.25,12733,189235,561,2011,TRUE,"Science Fiction, Fiction, Space, Space Opera, Space, Science Fiction Fantasy, Audiobook, Mystery, Fantasy, Horror, Adult","Hugo Award Nominee for Best Novel (2012), Locus Award Nominee for Best Science Fiction Novel (2012), Audie Award Nominee for Science Fiction (2012), Goodreads Choice Award Nominee for Science Fiction (2011)",4,
https://www.goodreads.com/book/show/23014868-the-lord-god-made-them-all,23014868,The Lord God Made Them All,James Herriot,1418,23,4.4,553,22194,373,1981,TRUE,"Nonfiction, Animals, Biography, Autobiography, Memoir, Classics, Humor, Biography, Autobiography, Biography Memoir, European Literature, British Literature, Short Stories",,0,United Kingdom
https://www.goodreads.com/book/show/43070.The_Essential_Calvin_and_Hobbes,43070,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,1417,23,4.64,868,113893,256,1988,TRUE,"Sequential Art, Comics, Humor, Sequential Art, Graphic Novels, Fiction, Humor, Comedy, Childrens, Graphic Novels Comics, Comics, Comic Book, Sequential Art, Comic Strips, Classics",,0,
https://www.goodreads.com/book/show/16007855-sweet-reckoning,16007855,Sweet Reckoning,Wendy Higgins,1417,18,4.29,2605,32736,379,2014,TRUE,"Young Adult, Fantasy, Paranormal, Fantasy, Romance, Paranormal, Angels, Paranormal, Demons, Romance, Paranormal Romance, Fantasy, Supernatural, Fantasy, Urban Fantasy, Fiction",,0,
https://www.goodreads.com/book/show/20443207-the-winner-s-crime,20443207,The Winner's Crime,Marie Rutkoski,1417,17,4.1,7557,59090,416,2015,TRUE,"Fantasy, Young Adult, Romance, Young Adult, Young Adult Fantasy, Science Fiction, Dystopia, Fiction, Fantasy, High Fantasy, Historical, Historical Fiction, Adventure, War",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2015),1,
https://www.goodreads.com/book/show/25346.Out_of_the_Dust,25346,Out of the Dust,Karen Hesse,1416,22,3.75,4812,71154,227,1997,FALSE,"Historical, Historical Fiction, Poetry, Young Adult, Fiction, Childrens, Middle Grade, Childrens, Historical, Academic, School, Classics, Childrens, Juvenile","Newbery Medal (1998), Scott O'Dell Award (1998), Dorothy Canfield Fisher Children's Book Award Nominee (1999)",3,"United States of America, Oklahoma"
https://www.goodreads.com/book/show/90619.Little_Big,90619,"Little, Big",John Crowley,1416,16,3.82,1445,10195,538,1981,FALSE,"Fantasy, Fiction, Magical Realism, Novels, Science Fiction Fantasy, Unfinished, Science Fiction, Literature, Fantasy, Magic, Speculative Fiction","Hugo Award Nominee for Best Novel (1982), Nebula Award Nominee for Best Novel (1981), Locus Award Nominee for Best Fantasy Novel (1982), World Fantasy Award for Best Novel (1982), Mythopoeic Fantasy Award (1982), British Science Fiction Association Award Nominee for Best Novel (1982), Balrog Award Nominee for Best Novel (1982), Seiun Award 星雲賞 Nominee for Best Foreign Novel (1998)",8,
https://www.goodreads.com/book/show/295305.Wolf_Brother,295305,Wolf Brother,Michelle Paver,1415,16,4.18,1586,23032,295,2004,TRUE,"Fantasy, Young Adult, Fiction, Adventure, Historical, Historical Fiction, Childrens, Middle Grade, Historical, Childrens, Animals, Fantasy, Magic","Manchester Book Award  Nominee for Shortlist (2006), Rebecca Caudill Young Readers' Book Award Nominee (2009)",2,
https://www.goodreads.com/book/show/49204605-full-moon-saturday-night,49204605,Full Moon Saturday Night,Mark Barkawitz,1415,16,4.31,11,1125,256,2019,FALSE,"Fiction, Epic, Drama, Novels, Contemporary",,0,
https://www.goodreads.com/book/show/13888.Knife_of_Dreams,13888,Knife of Dreams,Robert Jordan,1413,21,4.14,2286,107038,860,2005,TRUE,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Science Fiction Fantasy, Epic, Adventure, Young Adult, Audiobook, Childrens",Locus Award Nominee for Best Fantasy Novel (2006),1,
https://www.goodreads.com/book/show/15818362-into-the-darkest-corner,15818362,Into the Darkest Corner,Elizabeth Haynes,1413,17,4.09,5873,67171,450,2007,FALSE,"Thriller, Mystery, Fiction, Suspense, Mystery, Crime, Thriller, Mystery Thriller, Drama, Thriller, Psychological Thriller, Contemporary, Adult",,0,"London, England, Lancaster, Northern England"
https://www.goodreads.com/book/show/5960325-shanghai-girls,5960325,Shanghai Girls,Lisa See,1413,20,3.89,9797,146280,309,2009,TRUE,"Historical, Historical Fiction, Fiction, Cultural, China, Historical, Cultural, Asia, Literature, Asian Literature, Adult Fiction, Adult, Audiobook, Novels","Goodreads Choice Award Nominee for Fiction (2009), Asian/Pacific American Award for Literature for Adult Fiction Honor (2009)",2,"Shanghai, Los Angeles, California"
https://www.goodreads.com/book/show/43841234-primed-for-revenge,43841234,Primed For Revenge,Carolyn M. Bowen,1413,16,4.31,26,193,210,2019,TRUE,"Fiction, Contemporary, Epic, Novels",,0,
https://www.goodreads.com/book/show/19000.The_Constant_Gardener,19000,The Constant Gardener,John le Carré,1412,19,3.81,1404,22594,496,2001,FALSE,"Fiction, Thriller, Mystery, Cultural, Africa, Spy Thriller, Espionage, Mystery, Crime, Thriller, Mystery Thriller, Novels, Contemporary, Suspense",,0,"Nairobi, London, England"
https://www.goodreads.com/book/show/20880952-a-house-without-windows,20880952,A House Without Windows,Stevie Turner,1412,15,3.6,111,588,,2014,FALSE,"Mystery, Thriller, Thriller, Mystery Thriller, Fiction, Suspense, Dark, Sociology, Abuse, Mystery, Crime, Adult, Thriller, Psychological Thriller","Readers' Favorite Book Award (2015), New Apple Book Awards (2014)",2,
https://www.goodreads.com/book/show/219205.Lord_Foul_s_Bane,219205,Lord Foul's Bane,Stephen R. Donaldson,1411,21,3.72,1705,47870,480,1977,TRUE,"Fantasy, Fiction, Science Fiction Fantasy, Young Adult, Adventure, Fantasy, Epic Fantasy, Childrens, Science Fiction, Childrens, Middle Grade, Fantasy, High Fantasy","Gandalf Award Nominee (1978), August Derleth Award for Best Novel (1979)",2,
https://www.goodreads.com/book/show/13837.Lioness_Rampant,13837,Lioness Rampant,Tamora Pierce,1411,20,4.23,1699,87872,384,1988,TRUE,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Adventure, Young Adult, Young Adult Fantasy, Romance, Fantasy, High Fantasy, Childrens, Childrens, Middle Grade",Margaret A. Edwards Award (2013),1,Tortall
https://www.goodreads.com/book/show/922991.The_Island,922991,The Island,Victoria Hislop,1410,17,4.06,2803,39701,473,2005,FALSE,"Historical, Historical Fiction, Fiction, Cultural, Greece, Historical, Romance, Drama, Contemporary, Book Club, Novels, Womens Fiction, Chick Lit",Galaxy British Book Awards,1,Greece
https://www.goodreads.com/book/show/6202342-her-fearful-symmetry,6202342,Her Fearful Symmetry,Audrey Niffenegger,1409,17,3.27,12400,92058,406,2009,FALSE,"Fiction, Fantasy, Fantasy, Paranormal, Mystery, Contemporary, Paranormal, Ghosts, Adult Fiction, Fantasy, Supernatural, Adult, Magical Realism","Goodreads Choice Award Nominee for Favorite Book & Fiction (2009), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",2,"London, England"
https://www.goodreads.com/book/show/1840511.Snuff,1840511,Snuff,Chuck Palahniuk,1409,17,3.2,2925,56603,208,2008,FALSE,"Fiction, Contemporary, Novels, Adult, Literature, American, Literature, Humor, Drama, Adult Fiction, Erotica, Adult Fiction",,0,
https://www.goodreads.com/book/show/35135343-the-largesse-of-the-sea-maiden,35135343,The Largesse of the Sea Maiden,Denis Johnson,1409,16,3.79,919,7443,207,2018,FALSE,"Short Stories, Fiction, Literary Fiction, Literature, Adult Fiction, Audiobook, Drama, Mystery, Dark, Literature, American",National Book Critics Circle Award Nominee for Fiction (2018),1,
https://www.goodreads.com/book/show/40792913-altered-carbon,40792913,Altered Carbon,Richard K. Morgan,1409,17,4.05,6041,91526,544,2002,TRUE,"Science Fiction, Fiction, Science Fiction, Cyberpunk, Mystery, Mystery, Noir, Thriller, Science Fiction Fantasy, Mystery, Crime, Audiobook, Fantasy","Locus Award Nominee for Best First Novel (2003), Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (2005), Philip K. Dick Award (2004), Grand Prix de l'Imaginaire Nominee for Roman étranger (2004), Seiun Award 星雲賞 Nominee for Best Translated Long Form (2006)",5,"San Francisco, California"
https://www.goodreads.com/book/show/6545608-the-perfect-storm,6545608,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1408,25,4.1,1858,105883,248,1997,FALSE,"Nonfiction, History, Adventure, Biography, Environment, Nature, Adventure, Survival, Historical, Science, Audiobook, Travel","Laurence L. & Thomas Winship/PEN New England Award for Nonfiction (2007), ALA Alex Award (1998)",2,
https://www.goodreads.com/book/show/1722717.The_Declaration,1722717,The Declaration,Gemma Malley,1407,16,3.71,1689,21306,320,2007,TRUE,"Young Adult, Science Fiction, Dystopia, Science Fiction, Fiction, Romance, Fantasy, Young Adult, Teen, Futuristic, Apocalyptic, Post Apocalyptic, Adventure",Carnegie Medal Nominee (2009),1,"Bloomsbury, England"
https://www.goodreads.com/book/show/7170627-the-emperor-of-all-maladies,7170627,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,1407,17,4.28,6864,86166,571,2010,FALSE,"Nonfiction, Science, History, Health, Medicine, Medical, Health, Science, Biology, Audiobook, Biography, Science, Popular Science","Pulitzer Prize for General Nonfiction (2011), Guardian First Book Award (2011), J. Anthony Lukas Book Prize Nominee (2011), Wellcome Book Prize Nominee for Shortlist (2011), National Book Critics Circle Award Nominee for General Nonfiction (2010), PEN/E.O. Wilson Prize for Literary Science Writing (2011), Andrew Carnegie Medal Nominee for Nonfiction (2012)",7,
https://www.goodreads.com/book/show/36124936-the-outsider,36124936,The Outsider,Stephen King,1406,16,3.98,19285,211230,561,2018,FALSE,"Horror, Fiction, Mystery, Thriller, Mystery, Crime, Audiobook, Thriller, Mystery Thriller, Suspense, Fantasy, Fantasy, Supernatural","Locus Award Nominee for Horror Novel (2019), Goodreads Choice Award for Mystery & Thriller (2018), Le Blanc Award Nominee for Melhor Romance Estrangeiro de Fantasia, Ficção Científica ou Terror Publicado em Língua Portuguesa (2019)",4,"Oklahoma, Texas"
https://www.goodreads.com/book/show/4985.Welcome_to_the_Monkey_House,4985,Welcome to the Monkey House,Kurt Vonnegut Jr.,1405,22,4.11,1962,56943,331,1968,FALSE,"Fiction, Short Stories, Science Fiction, Classics, Literature, Humor, Literature, American, Science Fiction, Dystopia, Novels, Anthologies",,0,
https://www.goodreads.com/book/show/4488657,4488657,رباعيات صلاح جاهين,صلاح جاهين,1404,15,4.41,708,11667,131,1963,FALSE,"Poetry, Literature, Classics, Anthologies, Northern Africa, Egypt, Nonfiction, Short Stories, Inspirational, Historical",,0,
https://www.goodreads.com/book/show/56842.Fatherland,56842,Fatherland,Robert   Harris,1404,19,3.99,2191,39628,380,1991,FALSE,"Fiction, Historical, Historical Fiction, Thriller, Science Fiction, Alternate History, Mystery, Mystery, Crime, Science Fiction, Historical, Science Fiction, Dystopia, War",,0,"Germany, Berlin"
https://www.goodreads.com/book/show/21965107-the-children-act,21965107,The Children Act,Ian McEwan,1404,16,3.7,6775,71166,221,2014,FALSE,"Fiction, Contemporary, Literary Fiction, European Literature, British Literature, Novels, Audiobook, Religion, Book Club, Adult Fiction, Literature","Andrew Carnegie Medal Nominee for Fiction (2015), Goodreads Choice Award Nominee for Fiction (2014), Europese Literatuurprijs Nominee (2015), International Dublin Literary Award Nominee (2016)",4,"London, England"
https://www.goodreads.com/book/show/84133.Devil_May_Cry,84133,Devil May Cry,Sherrilyn Kenyon,1403,20,4.29,1152,37922,320,2007,TRUE,"Romance, Paranormal Romance, Fantasy, Paranormal, Romance, Fantasy, Paranormal, Vampires, Fantasy, Urban Fantasy, Fantasy, Mythology, Adult, Paranormal, Demons, Fiction",,0,"New York City, New York, Las Vegas, Nevada, Kalosis, Mount Olympus"
https://www.goodreads.com/book/show/7600922-ghost-town,7600922,Ghost Town,Rachel Caine,1401,16,4.26,1197,35920,335,2010,TRUE,"Paranormal, Vampires, Young Adult, Fantasy, Paranormal, Fantasy, Fantasy, Urban Fantasy, Romance, Fantasy, Supernatural, Romance, Paranormal Romance, Fiction, Young Adult, Teen",Goodreads Choice Award Nominee for Young Adult Fantasy (2010),1,"Morganville, Texas"
https://www.goodreads.com/book/show/25104465-tipping-the-velvet,25104465,Tipping the Velvet,Sarah Waters,1401,18,4.02,2924,60513,472,1998,FALSE,"Historical, Historical Fiction, Fiction, LGBT, Romance, Historical, GLBT, Queer, GLBT, Lesbian, Adult, Historical, Victorian, LGBT, Gay","Lambda Literary Award for Lesbian Fiction (2000), Betty Trask Award (1999)",2,"London, England, Whitstable, England"
https://www.goodreads.com/book/show/153795.Squire,153795,Squire,Tamora Pierce,1401,20,4.24,870,52717,400,2001,TRUE,"Fantasy, Young Adult, Fiction, Adventure, Young Adult, Young Adult Fantasy, Fantasy, Magic, Childrens, Childrens, Middle Grade, Fantasy, High Fantasy, Young Adult, Teen",Margaret A. Edwards Award (2013),1,Tortall
https://www.goodreads.com/book/show/6585201-changes,6585201,Changes,Jim Butcher,1400,18,4.49,4243,102251,438,2010,TRUE,"Fantasy, Fantasy, Urban Fantasy, Fiction, Mystery, Fantasy, Paranormal, Fantasy, Magic, Paranormal, Vampires, Audiobook, Fantasy, Supernatural, Science Fiction Fantasy",Goodreads Choice Award Nominee for Paranormal Fantasy (2010),1,"Chicago, Illinois, Chichen Itza"
https://www.goodreads.com/book/show/20706320-a-grimm-warning,20706320,A Grimm Warning,Chris Colfer,1400,16,4.51,2245,35848,448,2014,TRUE,"Fantasy, Childrens, Middle Grade, Fantasy, Fairy Tales, Fiction, Childrens, Young Adult, Adventure, Fantasy, Magic, Retellings, Audiobook",Goodreads Choice Award Nominee for Middle Grade & Children's (2014),1,
https://www.goodreads.com/book/show/43230472-syrian-brides,43230472,Syrian Brides,Anna Halabi,1400,14,4.17,146,209,134,2018,FALSE,"Short Stories, Fiction, Contemporary, Cultural, Literary Fiction, Cultural, Asia, Womens Fiction, Chick Lit, Feminism, Historical, Anthologies",,0,
https://www.goodreads.com/book/show/5548850-the-day-jesus-rode-into-croydon,5548850,The Day Jesus Rode Into Croydon,Kirk St Moritz,1399,14,3.47,52,248,440,2008,FALSE,"Fiction, Humor, Mystery",,0,
https://www.goodreads.com/book/show/780581.Bel_Ami,780581,Bel-Ami,Guy de Maupassant,1398,19,3.86,1422,31095,416,1885,FALSE,"Classics, Fiction, Cultural, France, European Literature, French Literature, Literature, 19th Century, Romance, Literature, Novels, Historical, Historical Fiction, Academic, School",,0,Paris
https://www.goodreads.com/book/show/12020927-blood-in-the-skies,12020927,Blood in the Skies,G.D. Falksen,1395,14,3.68,38,233,266,2011,TRUE,"Science Fiction, Steampunk, Fantasy, Science Fiction, Adventure, Fiction, Apocalyptic, Post Apocalyptic, Young Adult, Horror, Zombies, Science Fiction, Dystopia",,0,
https://www.goodreads.com/book/show/16081961,16081961,الأسود يليق بك,أحلام مستغانمي,1395,15,3.65,5915,60747,331,2012,FALSE,"Novels, Romance, Fiction, Romantic, Literature, Love, Drama, Northern Africa, Algeria",,0,
https://www.goodreads.com/book/show/100365.The_Mote_in_God_s_Eye,100365,The Mote in God's Eye,Larry Niven,1394,21,4.07,1764,64667,596,1974,TRUE,"Science Fiction, Fiction, Science Fiction Fantasy, Space, Space Opera, Science Fiction, Aliens, Fantasy, Audiobook, Classics, Space, Speculative Fiction","Hugo Award Nominee for Best Novel (1975), Nebula Award Nominee for Novel (1975), Locus Award Nominee for Best Novel (1975)",3,
https://www.goodreads.com/book/show/3238153-north-of-beautiful,3238153,North of Beautiful,Justina Chen,1394,20,3.92,2195,35192,373,2009,FALSE,"Young Adult, Romance, Contemporary, Realistic Fiction, Fiction, Young Adult, Teen, Womens Fiction, Chick Lit, Young Adult, High School, Young Adult, Coming Of Age, Young Adult, Young Adult Contemporary","Florida Teens Read Nominee (2010), Amelia Elizabeth Walden Award Nominee (2010), Lincoln Award Nominee (2013), James Cook Book Award Nominee (2011), CYBILS Award Nominee for Young Adult Fiction (2009), Goodreads Choice Award Nominee for Young Adult Fiction (2009)",6,
https://www.goodreads.com/book/show/6539.The_Body_Farm,6539,The Body Farm,Patricia Cornwell,1393,26,4.05,1292,70012,351,1994,TRUE,"Mystery, Fiction, Mystery, Crime, Thriller, Suspense, Thriller, Mystery Thriller, Drama, Mystery, Murder Mystery, Novels, Adult Fiction",,0,"Black Mountain, North Carolina, Virginia, North Carolina"
https://www.goodreads.com/book/show/24817626-go-set-a-watchman,24817626,Go Set a Watchman,Harper Lee,1393,17,3.32,30120,240797,278,2015,FALSE,"Fiction, Historical, Historical Fiction, Classics, Audiobook, Historical, Adult, Adult Fiction, Literature, Literary Fiction, Novels","Goodreads Choice Award for Fiction (2015), Waterstones Book of the Year Nominee (2015)",2,"Maycomb, Alabama"
https://www.goodreads.com/book/show/34492.Wintersmith,34492,Wintersmith,Terry Pratchett,1392,19,4.2,1852,58043,325,2006,TRUE,"Fantasy, Young Adult, Fiction, Humor, Childrens, Fantasy, Magic, Adventure, Humor, Comedy, Science Fiction Fantasy, Childrens, Middle Grade","Locus Award for Best Young Adult Novel (2007), Mythopoeic Fantasy Award Nominee for Children's Literature (2007) (2016), Carnegie Medal Nominee (2008)",3,
https://www.goodreads.com/book/show/12331767-high-rise,12331767,High-Rise,J.G. Ballard,1392,17,3.6,2467,26475,208,1975,FALSE,"Fiction, Science Fiction, Science Fiction, Dystopia, Thriller, Classics, Audiobook, Horror, Novels, Literature, European Literature, British Literature",,0,"London, England"
https://www.goodreads.com/book/show/16234584-the-drowned-world,16234584,The Drowned World,J.G. Ballard,1391,17,3.54,1067,23262,198,1962,FALSE,"Science Fiction, Fiction, Apocalyptic, Post Apocalyptic, Science Fiction, Dystopia, Fantasy, Science Fiction, Apocalyptic, Novels, Speculative Fiction, Thriller, Classics",,0,"London, England"
https://www.goodreads.com/book/show/18404957-the-rise-of-mallory,18404957,The Rise of Mallory,Roy Huff,1391,14,4.34,34,127,242,2014,TRUE,"Fantasy, Young Adult, Fiction, Science Fiction, New Adult, Business, Amazon, Science Fiction, Time Travel, Fantasy, Paranormal, Adventure",,0,
https://www.goodreads.com/book/show/26119570-mack,26119570,Mack,Mimi Jean Pamfiloff,1391,14,4.2,167,1709,,2016,TRUE,"Fantasy, Paranormal, Romance, Paranormal Romance, Romance, Dark, Fantasy, Mystery, Suspense, Fantasy, Supernatural, Contemporary, Romance, Contemporary Romance",,0,
